URN,RELDENOM,EGENDER,KS2APS,TTAPSCP_PTQ_EE
113514,Does not apply,MIXED,28.3,321.8
136867,Does not apply,MIXED,27.8,316.4
136646,Does not apply,MIXED,27.5,312.6
139816,None,MIXED,,
113507,None,MIXED,26.6,303.8
113583,Christian,MIXED,NP,197.4
113550,Church of England,MIXED,26.7,297.6
113553,Church of England,MIXED,28.7,354.7
113567,None,MIXED,NP,342.8
113619,None,MIXED,NP,180.5
113605,Methodist,MIXED,NP,350.2
113503,Does not apply,MIXED,27.6,324.6
136569,None,MIXED,27.8,314.6
113603,None,MIXED,NP,136.8
141749,Does not apply,MIXED,,
113512,Does not apply,MIXED,27.2,321.8
139661,None,MIXED,,
113579,Church of England,MIXED,NP,324.7
113539,Does not apply,MIXED,27.3,313.5
136494,None,MIXED,27.5,323.4
136495,Does not apply,MIXED,26.4,299.7
113548,Does not apply,MIXED,26.6,308.5
113574,Unknown,MIXED,NP,322.6
136287,None,MIXED,28.2,373.7
113606,Christian,MIXED,NP,388.5
113505,Does not apply,MIXED,27.8,298.3
135773,None,MIXED,NP,SUPP
113636,Does not apply,MIXED,20.2,89.1
113643,Does not apply,MIXED,SUPP,SUPP
133392,None,MIXED,NP,SUPP
135803,None,MIXED,NP,26.3
113616,None,MIXED,NP,SUPP
113653,Does not apply,MIXED,NP,SUPP
113633,Does not apply,MIXED,7,5
113654,Does not apply,MIXED,NP,69.5
113637,Does not apply,MIXED,10.3,NE
131552,Does not apply,MIXED,23.1,42.7
113635,Does not apply,MIXED,SUPP,NE
113642,Does not apply,MIXED,5,NE
131715,None,MIXED,NP,20.3
113638,Does not apply,MIXED,SUPP,SUPP
113656,Does not apply,MIXED,19.7,139.8
113611,None,MIXED,NP,208.3
113634,Does not apply,MIXED,12.3,40.5
113652,Does not apply,MIXED,NP,SUPP
,,,27.4,317.7
136142,Church of England,MIXED,25.2,266.2
136558,Does not apply,MIXED,27.3,288.6
136496,None,BOYS,32,393.2
136588,Does not apply,GIRLS,32.2,411.3
140104,Does not apply,MIXED,26.9,272.1
135849,Unknown,MIXED,NP,341
136557,Does not apply,MIXED,27.4,310.2
136668,None,MIXED,27.1,301.7
136166,Does not apply,MIXED,25.5,257.7
140737,Roman Catholic,GIRLS,26.7,312
113609,None,MIXED,NP,231.3
113532,Does not apply,GIRLS,31.9,389.1
139923,Does not apply,MIXED,,
142116,None,MIXED,,
136568,None,MIXED,27.3,326.6
136556,Does not apply,MIXED,27.2,305.8
140693,Roman Catholic,BOYS,26.9,257.2
113533,Does not apply,MIXED,26.5,282
136626,None,MIXED,25.7,282
137206,Does not apply,MIXED,26.3,301.3
139432,None,MIXED,26.3,221
113648,Does not apply,MIXED,12.8,56.2
113645,Does not apply,MIXED,4,NE
113650,Does not apply,MIXED,13,9.6
113651,Does not apply,MIXED,3.9,NE
113649,Does not apply,MIXED,22.6,21.6
113644,Does not apply,MIXED,SUPP,SUPP
,,,27.2,299.7
137755,None,MIXED,26.7,298.7
136388,None,MIXED,31.8,394.3
139666,None,MIXED,26.2,211.6
136738,None,MIXED,NP,143.2
138863,Does not apply,MIXED,26.4,301.6
113551,Roman Catholic/Church of England,MIXED,27.2,296
113526,None,MIXED,26.6,275.5
138370,None,MIXED,26.3,289.5
136321,None,BOYS,32.5,410.9
136506,None,GIRLS,32.5,411.2
113612,None,MIXED,NP,327.9
139540,Does not apply,MIXED,14.9,59.1
113641,Does not apply,MIXED,3.6,NE
134126,Does not apply,MIXED,24.2,72.6
,,,27.6,309
139402,Does not apply,MIXED,27.2,308.5
137727,None,MIXED,28.7,347.4
136579,None,MIXED,27.3,316.8
135897,Does not apply,MIXED,24.9,229.8
115322,None,MIXED,27.4,321.7
138239,Church of England,MIXED,,
136861,None,MIXED,28,332.9
137874,None,MIXED,28.1,326.5
115386,None,GIRLS,NP,357.2
140982,None,MIXED,27.9,308.1
115429,None,MIXED,NP,176.9
138834,Roman Catholic,GIRLS,28.8,355.7
139181,None,MIXED,26.6,306.7
137694,None,MIXED,26,338
115335,None,MIXED,26.3,280.6
137260,None,MIXED,27.8,320.3
136412,None,GIRLS,33.1,440.5
115392,Church of England,MIXED,NP,156.8
115436,Christian,MIXED,NP,386.9
135957,Does not apply,MIXED,25,274.1
138084,None,MIXED,26,311.4
136195,Does not apply,MIXED,26.9,297.9
137515,None,GIRLS,33,444.7
115409,None,MIXED,NP,333.4
137814,Christian,BOYS,33.1,444.1
137429,None,MIXED,27.6,326.9
140308,None,MIXED,26.6,295.8
136625,Christian,MIXED,28.7,354.9
115237,Roman Catholic,MIXED,26,331.2
115340,None,MIXED,26.8,263.3
136555,None,MIXED,27.4,341.3
115236,Church of England,MIXED,27.3,296.4
115395,Church of England,MIXED,NP,261.3
115338,None,MIXED,27.8,330.7
115222,Does not apply,MIXED,25.6,294.9
141328,Does not apply,MIXED,,
115398,Quaker,MIXED,NP,360.4
137926,None,MIXED,27.9,332.8
115396,None,MIXED,NP,343.9
136904,Does not apply,MIXED,27.7,325.9
135652,Does not apply,MIXED,28.1,330.9
115437,None,MIXED,NP,321.7
137946,None,MIXED,27,298.1
139153,Does not apply,MIXED,27.4,327.3
137975,None,MIXED,28.3,313.5
136729,Does not apply,MIXED,27.3,302.5
137072,None,MIXED,26.5,314.9
138865,Does not apply,MIXED,25.4,282.5
138734,None,MIXED,29.1,322.5
136868,None,MIXED,26.7,291.7
136642,None,BOYS,33.2,434
136342,None,MIXED,26.3,299.9
136577,None,MIXED,28.9,339.9
135653,Does not apply,MIXED,26.8,303.7
137945,None,MIXED,28.1,329.5
139271,None,MIXED,26,259.8
137048,None,MIXED,28.4,349.6
136863,Does not apply,MIXED,27.9,339.1
139781,Does not apply,MIXED,24.1,140.8
115387,Unknown,MIXED,NP,350
135651,Does not apply,MIXED,27.3,317.8
137013,Does not apply,MIXED,27.6,314.5
141947,None,MIXED,,
137152,None,MIXED,26.6,313.9
137445,None,MIXED,26.5,279.8
137619,None,MIXED,27.9,327.4
137790,None,MIXED,26.6,296
139248,Does not apply,MIXED,25.9,300.9
115235,Does not apply,MIXED,27.7,322.4
136776,None,MIXED,29.8,368
115382,Roman Catholic,MIXED,28,326.8
137944,None,MIXED,26,295.9
115238,Roman Catholic,MIXED,28.7,347.2
115399,None,MIXED,NP,326.8
137058,Roman Catholic,MIXED,27.2,325.5
136875,None,MIXED,29.6,346
115394,None,GIRLS,NP,371.5
115417,None,MIXED,NP,361.2
137240,None,MIXED,28.4,325.8
137877,None,MIXED,27.5,314.4
140570,Does not apply,MIXED,,
137927,None,MIXED,27.8,346.2
137552,None,MIXED,26.5,300.6
139534,Does not apply,MIXED,26.9,315.2
139179,Does not apply,MIXED,26.4,299.1
138255,Does not apply,MIXED,22.8,99.8
137188,None,MIXED,26.9,322
137937,None,MIXED,25.9,279
137241,None,MIXED,27.6,328.6
115431,Christian,MIXED,NP,352
136758,None,MIXED,28.4,319.6
136605,None,MIXED,28.1,323.5
141214,Does not apply,MIXED,,
115228,Does not apply,MIXED,26.7,288.7
135772,None,MIXED,NP,SUPP
115461,Does not apply,MIXED,11.1,6.2
115457,Does not apply,MIXED,12.3,19
138122,Does not apply,MIXED,3.5,NE
115426,None,MIXED,NP,SUPP
115464,Does not apply,MIXED,11.1,NE
115462,Does not apply,MIXED,14,NE
135150,None,MIXED,NP,9.8
115469,Does not apply,MIXED,3.4,NE
141945,None,MIXED,,
131838,Does not apply,MIXED,4.7,NE
115453,Does not apply,MIXED,10.2,9.8
141512,Does not apply,BOYS,,
115475,Does not apply,MIXED,SUPP,NE
115473,Does not apply,MIXED,11,34.5
115460,Does not apply,MIXED,SUPP,SUPP
138219,Does not apply,MIXED,5.3,NE
115449,Does not apply,BOYS,19.7,77.8
115427,None,MIXED,NP,SUPP
115466,Does not apply,MIXED,NP,NE
115471,Does not apply,MIXED,4.9,NE
115446,Does not apply,MIXED,SUPP,SUPP
135837,None,MIXED,NP,50.7
137554,Does not apply,MIXED,9.9,4.5
134398,None,MIXED,NP,SUPP
,,,27.2,314
138174,None,MIXED,27.3,316.8
142077,None,MIXED,,
115368,None,MIXED,26.7,278.1
131146,None,MIXED,25.2,250.2
141741,None,MIXED,,
137284,None,MIXED,27.1,331.9
132762,None,MIXED,25.5,252.4
137312,Roman Catholic,GIRLS,27.9,352.1
137310,Roman Catholic,BOYS,28.3,342.8
137733,Does not apply,MIXED,26.4,310.5
136443,None,BOYS,32.3,410.8
136444,None,GIRLS,32.4,421.3
115402,None,MIXED,NP,336
136272,None,BOYS,32.5,433.9
136490,None,GIRLS,32.6,430.2
134940,None,BOYS,NP,62.3
115445,Does not apply,MIXED,5.3,6.9
138044,Does not apply,MIXED,10.3,44.9
115444,Does not apply,MIXED,13.8,19.7
115443,Does not apply,MIXED,23.4,40.8
,,,28,330.6
136854,None,MIXED,27.9,328
133114,Does not apply,MIXED,24.6,254.3
115239,Roman Catholic,GIRLS,27.9,343.2
137549,None,MIXED,27.2,352.5
137364,None,MIXED,27,285.7
139578,None,MIXED,26.1,292.9
136387,None,MIXED,26.5,309.9
135960,Does not apply,MIXED,25.7,248.8
137456,None,MIXED,27.2,323.9
137214,None,MIXED,27.1,315.3
138736,Does not apply,MIXED,SUPP,NE
115454,Does not apply,MIXED,12,56
,,,26.5,304
116936,Does not apply,MIXED,25.9,301.4
116991,Church of England,MIXED,27.5,319.6
116941,Does not apply,MIXED,26.9,304.2
140868,Does not apply,MIXED,28,356
135662,Christian,MIXED,26.7,261.3
117036,Church of England,MIXED,NP,388.5
136399,Does not apply,MIXED,27.6,329.2
136803,Does not apply,MIXED,27.7,333.3
137073,Does not apply,MIXED,27.5,316.6
137608,Does not apply,MIXED,28.1,314.1
117045,None,MIXED,NP,312
137703,None,MIXED,26.4,294.9
139895,None,MIXED,23.2,125.4
116992,Roman Catholic,MIXED,28,355.1
135672,Does not apply,MIXED,26.2,220.3
116952,Does not apply,MIXED,26.1,310.9
139189,Does not apply,MIXED,27,285.8
136405,None,MIXED,28.5,357.1
139607,Does not apply,MIXED,11.7,NE
131817,Does not apply,MIXED,20.6,65.3
117048,None,MIXED,NP,SUPP
131353,None,MIXED,NP,26.3
117055,Does not apply,MIXED,SUPP,SUPP
,,,27.1,309.2
117035,None,MIXED,NP,SUPP
138505,None,MIXED,25.7,301.8
138660,None,MIXED,26.1,286.6
135035,None,MIXED,27.9,317.2
138107,Church of England,MIXED,28.3,309.4
116999,Roman Catholic,MIXED,27.5,340.2
117034,None,MIXED,NP,331.8
117032,None,MIXED,NP,172.7
117012,Church of England,MIXED,NP,271.2
136897,Does not apply,MIXED,28.2,341.4
137625,Does not apply,MIXED,28.7,335.5
136890,None,MIXED,26.8,327.2
116932,Does not apply,MIXED,24.4,263.3
117022,None,GIRLS,NP,367.1
136927,Does not apply,MIXED,26.6,331.3
137186,Church of England,MIXED,28,320
116994,Roman Catholic,MIXED,29.9,360
137101,None,MIXED,28.2,348.8
136898,None,MIXED,29.7,363.7
117020,None,MIXED,NP,365.5
141105,None,MIXED,28.5,308.5
138032,None,MIXED,27.2,319.8
117037,Church of England,MIXED,NP,293.9
117044,None,BOYS,NP,327
117017,Christian,MIXED,NP,159.6
117018,Church of England,GIRLS,NP,188.3
116928,Does not apply,MIXED,27.3,313.9
137051,Does not apply,MIXED,27.2,335.2
136925,Does not apply,MIXED,27.7,337.2
136469,None,MIXED,27.2,346.3
117038,None,MIXED,NP,243.2
139029,Does not apply,MIXED,,
117041,Christian,MIXED,NP,270.6
141063,Roman Catholic,MIXED,27.4,351.4
117046,None,MIXED,NP,70.6
140292,Does not apply,MIXED,28.3,345.9
137162,None,MIXED,27.9,313.2
141169,Does not apply,MIXED,28.4,332.6
137167,Does not apply,MIXED,26.5,288.6
140731,None,MIXED,26,297.2
135913,Does not apply,MIXED,26.2,291.8
138664,Does not apply,MIXED,27.8,316.4
135061,Church of England,MIXED,26.7,311.5
136924,None,MIXED,27.8,321.8
117030,None,MIXED,NP,SUPP
117062,Does not apply,MIXED,9.2,8.2
140404,Does not apply,MIXED,17.9,64.6
117064,Does not apply,MIXED,NP,216.6
136262,None,MIXED,NP,18
117056,Does not apply,MIXED,7.7,NE
140261,Does not apply,MIXED,9.1,NE
117049,Does not apply,MIXED,11.7,12.5
140397,Does not apply,MIXED,18.2,21
139444,Does not apply,MIXED,9.6,NE
135791,Does not apply,MIXED,11.5,NE
,,,27.1,318.3
137154,Does not apply,MIXED,25.2,291.8
118898,Church of England,MIXED,26.8,311.6
118937,Christian,MIXED,NP,336.3
138167,Does not apply,MIXED,25.1,252.7
118882,None,MIXED,26.1,245.9
137474,None,MIXED,31.5,390.5
118949,Roman Catholic,MIXED,NP,300.8
118939,None,GIRLS,NP,290.7
136603,Church of England,MIXED,27.8,349.9
118978,Christian,MIXED,NP,302.3
137800,None,BOYS,31.2,387.8
137458,None,MIXED,26.3,305.6
136302,None,MIXED,25.8,237
119000,None,MIXED,NP,297.8
136300,Does not apply,MIXED,25.5,276.1
131411,None,MIXED,NP,SUPP
118910,None,MIXED,25.8,257.8
136382,None,MIXED,31.5,392.9
118924,None,MIXED,26,295.3
118991,None,GIRLS,NP,258.3
118957,None,MIXED,NP,370.4
118803,Does not apply,MIXED,26.1,253.3
135371,Does not apply,MIXED,25.3,262.8
137739,Christian,MIXED,31.7,411.2
136585,None,MIXED,31.5,389
136359,None,BOYS,32.1,418.8
118883,None,GIRLS,32.1,415.5
118785,Does not apply,GIRLS,26.9,315.4
136175,Does not apply,MIXED,24.3,252.2
118940,Church of England,MIXED,NP,287.3
118931,None,BOYS,30.4,372.7
118806,Does not apply,GIRLS,30.9,389.2
136177,Does not apply,MIXED,27.9,296
137581,None,MIXED,25.5,285.9
135826,None,MIXED,24.3,249
134452,Unknown,MIXED,NP,315.9
135195,Christian,MIXED,25.2,270.1
137837,None,GIRLS,30.9,397.4
136324,None,MIXED,26.9,308.9
118944,None,MIXED,NP,323.9
137099,None,BOYS,31.8,395.2
139697,None,MIXED,26.2,280.9
136571,Does not apply,MIXED,24.2,251.6
138480,Does not apply,BOYS,30.9,383.4
136349,None,BOYS,26.7,304.2
136465,None,MIXED,25.6,291.1
138236,None,MIXED,27.2,291.7
136305,None,GIRLS,31.8,393.7
136379,Does not apply,GIRLS,31.5,407
137104,None,GIRLS,27.2,324.7
118796,None,MIXED,26.7,278.8
137484,None,MIXED,26.6,288.5
118903,None,MIXED,26.3,260.3
136582,None,GIRLS,31.6,414.4
136197,Church of England,MIXED,23.8,269.3
118843,None,BOYS,32.9,446.5
119001,Methodist,MIXED,NP,349.4
134582,None,MIXED,NP,236.7
118946,Methodist,GIRLS,NP,334.4
136584,None,MIXED,25.7,289.2
118996,Church of England,MIXED,NP,192
136128,Does not apply,MIXED,26.8,311.6
135297,Does not apply,MIXED,26.9,307.9
140987,None,MIXED,,
135630,Does not apply,MIXED,26.1,295.4
118835,None,BOYS,31.9,391.7
118836,None,GIRLS,31.9,410.4
118897,None,MIXED,22.2,251.5
137833,None,MIXED,26.2,282.4
128340,Does not apply,MIXED,24.2,170
135290,Does not apply,MIXED,25.3,281.7
136847,None,MIXED,26.5,303.2
137834,None,GIRLS,31.7,381.3
139075,None,MIXED,25.9,292.4
135372,Does not apply,MIXED,24.2,241
118832,Does not apply,MIXED,26.2,264.6
118788,Does not apply,GIRLS,26.2,289.8
118928,None,BOYS,25.1,286.8
138019,None,BOYS,31.5,387.7
136727,None,BOYS,31.2,379.6
139946,Does not apply,MIXED,25,242.3
135721,Does not apply,MIXED,24.3,230.7
136304,None,MIXED,25.7,321.2
118930,None,MIXED,24.4,164.3
136570,None,MIXED,31.5,393.1
119007,None,MIXED,NP,337.5
140874,Roman Catholic,MIXED,26.2,317.5
136923,Does not apply,MIXED,24.9,242.9
118912,Roman Catholic,MIXED,25.3,298.2
118998,Church of England,MIXED,NP,286
118919,Church of England,MIXED,25.5,290.9
137609,Church of England,MIXED,25.8,297.8
140640,Roman Catholic,MIXED,27.3,332.6
118933,Roman Catholic,MIXED,25.8,276.5
118947,Unknown,MIXED,NP,317
140537,Roman Catholic,MIXED,27.3,333.8
136317,None,MIXED,26.9,301.4
118952,None,MIXED,NP,207.5
118840,None,GIRLS,31.6,398.2
118884,None,BOYS,31.7,393.8
136501,None,MIXED,31.7,397.7
137687,None,MIXED,24.8,279.2
135888,Does not apply,MIXED,25.1,299.9
140595,None,BOYS,32.4,435.6
135305,Does not apply,MIXED,23.8,202.1
118958,Christian,MIXED,NP,339.7
118793,Does not apply,MIXED,25.8,254
118879,None,MIXED,25.7,274.2
136417,None,GIRLS,33.1,355.3
118959,None,BOYS,NP,150.4
136583,Does not apply,MIXED,25.4,273.4
139554,Christian,MIXED,,
118789,None,GIRLS,31.9,428.1
118790,Does not apply,BOYS,31.4,401.3
131583,Roman Catholic,MIXED,25.8,292.1
136581,None,MIXED,26.5,311.3
119002,None,GIRLS,NP,199.4
136455,None,GIRLS,31.8,413.4
136286,None,MIXED,26.2,303.7
136205,Does not apply,MIXED,25.1,278.5
137227,None,BOYS,31.4,377.8
137250,None,GIRLS,31.4,406.1
139542,None,MIXED,27.3,308.5
139664,None,MIXED,,
135198,None,MIXED,NP,SUPP
119036,Does not apply,MIXED,17.1,42.9
119021,None,MIXED,NP,SUPP
119026,Does not apply,MIXED,17.1,3.1
119027,Does not apply,MIXED,NP,50.6
135537,None,MIXED,NP,SUPP
135623,None,MIXED,NP,SUPP
119055,Does not apply,MIXED,6.4,4.5
119041,Does not apply,MIXED,SUPP,SUPP
119057,Does not apply,MIXED,3,NE
119038,Does not apply,MIXED,20.2,104.8
119042,Does not apply,MIXED,21.3,84.1
119051,Does not apply,MIXED,17.1,86.6
133539,None,MIXED,NP,SUPP
119046,Does not apply,MIXED,16.7,43.8
119009,None,MIXED,NP,SUPP
118993,None,MIXED,NP,37.2
119044,Does not apply,MIXED,12,39
135438,None,BOYS,NP,54.5
134606,None,MIXED,NP,SUPP
119040,Does not apply,MIXED,10.7,2.6
119015,None,MIXED,NP,80
134971,Does not apply,MIXED,21.8,181.8
119013,None,MIXED,NP,SUPP
130979,None,MIXED,NP,SUPP
134783,Does not apply,MIXED,7.1,8.1
119029,Does not apply,MIXED,NP,54.3
137883,Does not apply,MIXED,7.7,NE
132148,Does not apply,MIXED,8.8,10
131422,None,MIXED,NP,SUPP
119058,Does not apply,MIXED,19.4,37.6
119062,Does not apply,MIXED,24.8,187.5
134605,None,MIXED,NP,SUPP
119050,Does not apply,MIXED,SUPP,SUPP
118995,None,BOYS,NP,54.4
119045,Does not apply,MIXED,17.2,57.5
119030,Does not apply,MIXED,NP,SUPP
119037,Does not apply,MIXED,14.9,36.8
119059,Does not apply,MIXED,11.2,NE
137795,None,MIXED,NP,SUPP
135018,None,MIXED,NP,SUPP
119056,Does not apply,MIXED,5.1,NE
119032,Does not apply,MIXED,12.7,9.1
131611,None,MIXED,NP,70.9
131748,Does not apply,MIXED,8,NE
,,,27.3,310.5
136107,Does not apply,MIXED,24.3,288.2
118994,Christian,MIXED,NP,SUPP
136594,Does not apply,BOYS,31,394.2
137389,None,GIRLS,31,373.5
136337,None,GIRLS,31.1,385.4
138046,Does not apply,BOYS,25.7,280.7
118929,None,BOYS,26.4,313.9
137119,None,MIXED,25.6,278.7
118948,Church of England,MIXED,NP,190.8
142081,None,MIXED,,
136864,None,MIXED,31.5,401.2
136456,Does not apply,GIRLS,26.4,315.1
138511,None,MIXED,24.9,255.6
136313,None,GIRLS,31.9,425.2
119006,None,MIXED,NP,239.4
118908,Roman Catholic,MIXED,24.6,263.2
136662,None,BOYS,31.3,405
135964,Does not apply,MIXED,25.6,278.1
137376,None,MIXED,26,313.6
136108,None,MIXED,24.5,241.3
137630,Does not apply,GIRLS,25.9,292.7
119052,Does not apply,MIXED,4.3,NE
135576,None,MIXED,NP,SUPP
140701,Does not apply,MIXED,10.5,14.7
141005,None,MIXED,20.8,59.8
134150,Does not apply,MIXED,18.8,135.2
132097,None,MIXED,NP,6.4
,,,26.9,312.3
135822,None,BOYS,NP,364.2
139290,Does not apply,MIXED,26,279.7
135649,Christian,MIXED,25.8,296.8
137421,Church of England,MIXED,28.8,336.7
138544,Does not apply,MIXED,27,324.6
119722,Does not apply,MIXED,26.6,292.2
119802,Roman Catholic,MIXED,28.9,361.7
119797,Roman Catholic,MIXED,27.6,311.8
136237,None,MIXED,NP,SUPP
119814,Church of England,MIXED,29.6,365.6
119836,None,MIXED,NP,162.5
119707,Does not apply,MIXED,25.9,288.3
138835,None,MIXED,32.7,419.6
119813,None,MIXED,28.7,330.5
119775,Church of England,MIXED,28.9,336
137296,Church of England,MIXED,29.5,373.2
134997,Roman Catholic,MIXED,27.1,314.7
136997,Does not apply,MIXED,27.9,336.9
119759,Does not apply,MIXED,28.9,360.2
119784,Roman Catholic,MIXED,27.6,318.6
141028,None,MIXED,,
119746,Does not apply,MIXED,28.6,337.5
119799,Roman Catholic,MIXED,27.3,320.8
119748,Does not apply,MIXED,27.1,315.6
119744,Does not apply,MIXED,27.6,311.5
119770,Does not apply,MIXED,27.4,268.4
119781,Roman Catholic,MIXED,23.8,271.6
136390,None,MIXED,32.8,423.8
119719,Does not apply,MIXED,27.5,305.2
139130,Does not apply,MIXED,25.8,276.9
119780,Roman Catholic,MIXED,26.8,262.6
141971,Muslim,BOYS,,
119745,Does not apply,MIXED,26.5,233.8
119771,None,MIXED,26.4,258.4
134770,Unknown,MIXED,NP,SUPP
135936,Does not apply,MIXED,26.3,285.2
137342,Does not apply,MIXED,27.8,320.1
131337,None,GIRLS,NP,244.9
119758,None,MIXED,27.2,262.2
134995,Does not apply,MIXED,25.9,268.6
119767,Does not apply,MIXED,27.9,303.8
119851,None,MIXED,NP,288.6
119711,Does not apply,MIXED,27.3,267.6
136717,Does not apply,MIXED,28.2,334.9
119757,Does not apply,MIXED,27.2,327.6
119803,Roman Catholic,MIXED,28,322.2
119794,Church of England,BOYS,29.5,353.7
131355,None,GIRLS,NP,270.6
119844,None,MIXED,NP,232.3
119835,None,MIXED,NP,378.3
136381,None,GIRLS,32.9,434.8
136742,Christian,BOYS,32.5,409.4
119774,Does not apply,MIXED,27.9,298
119749,Does not apply,MIXED,28.5,313.7
137111,Does not apply,MIXED,28.2,313
119740,Does not apply,MIXED,28.1,316.1
137498,None,MIXED,29.4,313.2
134990,Does not apply,MIXED,25.3,264.7
119714,Does not apply,MIXED,26.9,320.9
119773,None,MIXED,26.3,294
119820,None,MIXED,NP,304.5
119761,Does not apply,MIXED,27.6,303.2
119804,Roman Catholic,MIXED,26.1,283.6
119717,Does not apply,MIXED,26.6,254.7
119833,Roman Catholic,MIXED,NP,296.1
132834,None,MIXED,28.4,324.1
119782,Roman Catholic,MIXED,27.6,326.6
119798,Roman Catholic,MIXED,25.9,314.4
119779,Roman Catholic,MIXED,28.5,348.9
138647,Does not apply,MIXED,29.2,343.4
134989,Does not apply,MIXED,26.4,297.5
119765,Does not apply,GIRLS,28,350.7
138948,Does not apply,MIXED,27.1,269.6
136801,Muslim,GIRLS,28.7,384.6
119721,Does not apply,MIXED,26.3,268.9
119716,Does not apply,MIXED,28.1,329.2
136731,Church of England,MIXED,29.4,355.8
119818,Unknown,MIXED,NP,222.6
119789,Church of England,MIXED,28.5,332.5
119819,None,MIXED,NP,135.1
119801,Roman Catholic,MIXED,28.4,337.9
119792,Roman Catholic,MIXED,28.7,347.6
119788,Roman Catholic,MIXED,29.1,341.3
119800,Roman Catholic,MIXED,27.4,306.9
119785,Roman Catholic,MIXED,27,323.6
119816,Roman Catholic,MIXED,27.9,294.5
136893,Church of England,MIXED,29.5,378.8
119824,None,MIXED,NP,366.2
134994,None,MIXED,26.2,265.7
134996,None,MIXED,26.4,293.3
